route_id,service_id,trip_id,trip_headsign,direction_id,shape_id,brigade_id,vehicle_id,variant_id
110,3,3_9926428,"GALERIA DOMINIKAŃSKA",0,814603,1,2,814603
110,3,3_9926436,"GALERIA DOMINIKAŃSKA",0,814603,1,2,814603
110,3,3_9926438,"GALERIA DOMINIKAŃSKA",0,814603,1,2,814603
110,3,3_9926459,"GALERIA DOMINIKAŃSKA",0,814603,2,2,814603
110,3,3_9926471,"GALERIA DOMINIKAŃSKA",0,814603,2,2,814603
110,3,3_9926473,"GALERIA DOMINIKAŃSKA",0,814603,3,2,814603
110,3,3_9926475,"GALERIA DOMINIKAŃSKA",0,814603,3,2,814603
110,3,3_9926477,"GALERIA DOMINIKAŃSKA",0,814603,3,2,814603
110,3,3_9926479,"GALERIA DOMINIKAŃSKA",0,814603,3,2,814603
110,3,3_9926487,"GALERIA DOMINIKAŃSKA",0,814603,3,2,814603
110,3,3_9926417,"Iwiny - rondo",1,817103,1,2,817103
110,3,3_9926419,"Iwiny - rondo",1,817103,1,2,817103
110,3,3_9926421,"Iwiny - rondo",1,817103,1,2,817103
110,3,3_9926423,"Iwiny - rondo",1,817103,1,2,817103
110,3,3_9926425,"Iwiny - rondo",1,817103,1,2,817103
110,3,3_9926429,"Iwiny - rondo",1,817103,1,2,817103
110,3,3_9926431,"Iwiny - rondo",1,817103,1,2,817103
110,3,3_9926433,"Iwiny - rondo",1,817103,1,2,817103
110,3,3_9926439,"Iwiny - rondo",1,817103,1,2,817103
110,3,3_9926441,"Iwiny - rondo",1,817103,1,2,817103
110,3,3_9926443,"Iwiny - rondo",1,817103,1,2,817103
110,3,3_9926444,"Iwiny - rondo",1,817103,2,2,817103
110,3,3_9926446,"Iwiny - rondo",1,817103,2,2,817103
110,3,3_9926448,"Iwiny - rondo",1,817103,2,2,817103
110,3,3_9926450,"Iwiny - rondo",1,817103,2,2,817103
110,3,3_9926452,"Iwiny - rondo",1,817103,2,2,817103
110,3,3_9926454,"Iwiny - rondo",1,817103,2,2,817103
110,3,3_9926456,"Iwiny - rondo",1,817103,2,2,817103
110,3,3_9926460,"Iwiny - rondo",1,817103,2,2,817103
110,3,3_9926462,"Iwiny - rondo",1,817103,2,2,817103
110,3,3_9926464,"Iwiny - rondo",1,817103,2,2,817103
110,3,3_9926466,"Iwiny - rondo",1,817103,2,2,817103
110,3,3_9926468,"Iwiny - rondo",1,817103,2,2,817103
110,3,3_9926480,"Iwiny - rondo",1,817103,3,2,817103
110,3,3_9926482,"Iwiny - rondo",1,817103,3,2,817103
110,3,3_9926484,"Iwiny - rondo",1,817103,3,2,817103
110,3,3_9926488,"Iwiny - rondo",1,817103,3,2,817103
110,3,3_9926490,"Iwiny - rondo",1,817103,3,2,817103
110,3,3_9926427,"IWINY - pętla",1,817104,1,2,817104
110,3,3_9926435,"IWINY - pętla",1,817104,1,2,817104
110,3,3_9926437,"IWINY - pętla",1,817104,1,2,817104
110,3,3_9926458,"IWINY - pętla",1,817104,2,2,817104
110,3,3_9926470,"IWINY - pętla",1,817104,2,2,817104
110,3,3_9926472,"IWINY - pętla",1,817104,3,2,817104
110,3,3_9926474,"IWINY - pętla",1,817104,3,2,817104
110,3,3_9926476,"IWINY - pętla",1,817104,3,2,817104
110,3,3_9926478,"IWINY - pętla",1,817104,3,2,817104
110,3,3_9926486,"IWINY - pętla",1,817104,3,2,817104
110,4,4_9926569,"GALERIA DOMINIKAŃSKA",0,814599,1,2,814599
110,4,4_9926571,"GALERIA DOMINIKAŃSKA",0,814599,1,2,814599
110,4,4_9926573,"GALERIA DOMINIKAŃSKA",0,814599,1,2,814599
110,4,4_9926575,"GALERIA DOMINIKAŃSKA",0,814599,1,2,814599
110,4,4_9926577,"GALERIA DOMINIKAŃSKA",0,814599,1,2,814599
110,4,4_9926579,"GALERIA DOMINIKAŃSKA",0,814599,1,2,814599
110,4,4_9926583,"GALERIA DOMINIKAŃSKA",0,814599,1,2,814599
110,4,4_9926585,"GALERIA DOMINIKAŃSKA",0,814599,1,2,814599
110,4,4_9926587,"GALERIA DOMINIKAŃSKA",0,814599,1,2,814599
110,4,4_9926593,"GALERIA DOMINIKAŃSKA",0,814599,1,2,814599
110,4,4_9926595,"GALERIA DOMINIKAŃSKA",0,814599,1,2,814599
110,4,4_9926597,"GALERIA DOMINIKAŃSKA",0,814599,2,2,814599
110,4,4_9926599,"GALERIA DOMINIKAŃSKA",0,814599,2,2,814599
110,4,4_9926601,"GALERIA DOMINIKAŃSKA",0,814599,2,2,814599
110,4,4_9926603,"GALERIA DOMINIKAŃSKA",0,814599,2,2,814599
110,4,4_9926605,"GALERIA DOMINIKAŃSKA",0,814599,2,2,814599
110,4,4_9926607,"GALERIA DOMINIKAŃSKA",0,814599,2,2,814599
110,4,4_9926609,"GALERIA DOMINIKAŃSKA",0,814599,2,2,814599
110,4,4_9926613,"GALERIA DOMINIKAŃSKA",0,814599,2,2,814599
110,4,4_9926615,"GALERIA DOMINIKAŃSKA",0,814599,2,2,814599
110,4,4_9926617,"GALERIA DOMINIKAŃSKA",0,814599,2,2,814599
110,4,4_9926619,"GALERIA DOMINIKAŃSKA",0,814599,2,2,814599
110,4,4_9926621,"GALERIA DOMINIKAŃSKA",0,814599,2,2,814599
110,4,4_9926633,"GALERIA DOMINIKAŃSKA",0,814599,3,2,814599
110,4,4_9926635,"GALERIA DOMINIKAŃSKA",0,814599,3,2,814599
110,4,4_9926637,"GALERIA DOMINIKAŃSKA",0,814599,3,2,814599
110,4,4_9926641,"GALERIA DOMINIKAŃSKA",0,814599,3,2,814599
110,4,4_9926643,"GALERIA DOMINIKAŃSKA",0,814599,3,2,814599
110,4,4_9926581,"GALERIA DOMINIKAŃSKA",0,814603,1,2,814603
110,4,4_9926589,"GALERIA DOMINIKAŃSKA",0,814603,1,2,814603
110,4,4_9926591,"GALERIA DOMINIKAŃSKA",0,814603,1,2,814603
110,4,4_9926611,"GALERIA DOMINIKAŃSKA",0,814603,2,2,814603
110,4,4_9926623,"GALERIA DOMINIKAŃSKA",0,814603,2,2,814603
110,4,4_9926625,"GALERIA DOMINIKAŃSKA",0,814603,3,2,814603
110,4,4_9926627,"GALERIA DOMINIKAŃSKA",0,814603,3,2,814603
110,4,4_9926629,"GALERIA DOMINIKAŃSKA",0,814603,3,2,814603
110,4,4_9926631,"GALERIA DOMINIKAŃSKA",0,814603,3,2,814603
110,4,4_9926639,"GALERIA DOMINIKAŃSKA",0,814603,3,2,814603
110,4,4_9926570,"Iwiny - rondo",1,817103,1,2,817103
110,4,4_9926572,"Iwiny - rondo",1,817103,1,2,817103
110,4,4_9926574,"Iwiny - rondo",1,817103,1,2,817103
110,4,4_9926576,"Iwiny - rondo",1,817103,1,2,817103
110,4,4_9926578,"Iwiny - rondo",1,817103,1,2,817103
110,4,4_9926582,"Iwiny - rondo",1,817103,1,2,817103
110,4,4_9926584,"Iwiny - rondo",1,817103,1,2,817103
110,4,4_9926586,"Iwiny - rondo",1,817103,1,2,817103
110,4,4_9926592,"Iwiny - rondo",1,817103,1,2,817103
110,4,4_9926594,"Iwiny - rondo",1,817103,1,2,817103
110,4,4_9926596,"Iwiny - rondo",1,817103,1,2,817103
110,4,4_9926598,"Iwiny - rondo",1,817103,2,2,817103
110,4,4_9926600,"Iwiny - rondo",1,817103,2,2,817103
110,4,4_9926602,"Iwiny - rondo",1,817103,2,2,817103
110,4,4_9926604,"Iwiny - rondo",1,817103,2,2,817103
110,4,4_9926606,"Iwiny - rondo",1,817103,2,2,817103
110,4,4_9926608,"Iwiny - rondo",1,817103,2,2,817103
110,4,4_9926612,"Iwiny - rondo",1,817103,2,2,817103
110,4,4_9926614,"Iwiny - rondo",1,817103,2,2,817103
110,4,4_9926616,"Iwiny - rondo",1,817103,2,2,817103
110,4,4_9926618,"Iwiny - rondo",1,817103,2,2,817103
110,4,4_9926620,"Iwiny - rondo",1,817103,2,2,817103
110,4,4_9926632,"Iwiny - rondo",1,817103,3,2,817103
110,4,4_9926634,"Iwiny - rondo",1,817103,3,2,817103
110,4,4_9926636,"Iwiny - rondo",1,817103,3,2,817103
110,4,4_9926640,"Iwiny - rondo",1,817103,3,2,817103
110,4,4_9926642,"Iwiny - rondo",1,817103,3,2,817103
110,4,4_9926580,"IWINY - pętla",1,817104,1,2,817104
110,4,4_9926588,"IWINY - pętla",1,817104,1,2,817104
110,4,4_9926590,"IWINY - pętla",1,817104,1,2,817104
110,4,4_9926610,"IWINY - pętla",1,817104,2,2,817104
110,4,4_9926622,"IWINY - pętla",1,817104,2,2,817104
110,4,4_9926624,"IWINY - pętla",1,817104,3,2,817104
110,4,4_9926626,"IWINY - pętla",1,817104,3,2,817104
110,4,4_9926628,"IWINY - pętla",1,817104,3,2,817104
110,4,4_9926630,"IWINY - pętla",1,817104,3,2,817104
110,4,4_9926638,"IWINY - pętla",1,817104,3,2,817104
111,3,3_10404107,"Zajezdnia Obornicka",1,819043,10,1,819043
111,3,3_10404153,"Zajezdnia Obornicka",1,819043,13,1,819043
111,3,3_10404169,"Zajezdnia Obornicka",1,819043,14,1,819043
111,3,3_10405978,"Zajezdnia Obornicka",1,819043,6,1,819043
111,3,3_10404154,"KMINKOWA",0,819044,14,1,819044
111,3,3_10405623,"KMINKOWA",0,819044,24,1,819044
111,3,3_10405634,"KMINKOWA",0,819044,21,1,819044
111,3,3_10405950,"KMINKOWA",0,819044,5,1,819044
111,3,3_10406014,"KMINKOWA",0,819044,15,1,819044
111,3,3_10404105,"OSIEDLE SOBIESKIEGO",1,821298,10,1,821298
111,3,3_10404118,"OSIEDLE SOBIESKIEGO",1,821298,11,1,821298
111,3,3_10404125,"OSIEDLE SOBIESKIEGO",1,821298,12,1,821298
111,3,3_10404139,"OSIEDLE SOBIESKIEGO",1,821298,13,1,821298
111,3,3_10404149,"OSIEDLE SOBIESKIEGO",1,821298,13,1,821298
111,3,3_10404151,"OSIEDLE SOBIESKIEGO",1,821298,13,1,821298
111,3,3_10404155,"OSIEDLE SOBIESKIEGO",1,821298,14,1,821298
111,3,3_10404157,"OSIEDLE SOBIESKIEGO",1,821298,14,1,821298
111,3,3_10404167,"OSIEDLE SOBIESKIEGO",1,821298,14,1,821298
111,3,3_10405624,"OSIEDLE SOBIESKIEGO",1,821298,24,1,821298
111,3,3_10405635,"OSIEDLE SOBIESKIEGO",1,821298,21,1,821298
111,3,3_10405951,"OSIEDLE SOBIESKIEGO",1,821298,5,1,821298
111,3,3_10405976,"OSIEDLE SOBIESKIEGO",1,821298,6,1,821298
111,3,3_10406015,"OSIEDLE SOBIESKIEGO",1,821298,15,1,821298
111,3,3_10404096,"KMINKOWA",0,821299,10,1,821299
111,3,3_10404100,"KMINKOWA",0,821299,10,1,821299
111,3,3_10404104,"KMINKOWA",0,821299,10,1,821299
111,3,3_10404106,"KMINKOWA",0,821299,10,1,821299
111,3,3_10404109,"KMINKOWA",0,821299,11,1,821299
111,3,3_10404113,"KMINKOWA",0,821299,11,1,821299
111,3,3_10404117,"KMINKOWA",0,821299,11,1,821299
111,3,3_10404119,"KMINKOWA",0,821299,11,1,821299
111,3,3_10404124,"KMINKOWA",0,821299,12,1,821299
111,3,3_10404126,"KMINKOWA",0,821299,12,1,821299
111,3,3_10404130,"KMINKOWA",0,821299,12,1,821299
111,3,3_10404134,"KMINKOWA",0,821299,12,1,821299
111,3,3_10404138,"KMINKOWA",0,821299,13,1,821299
111,3,3_10404140,"KMINKOWA",0,821299,13,1,821299
111,3,3_10404144,"KMINKOWA",0,821299,13,1,821299
111,3,3_10404148,"KMINKOWA",0,821299,13,1,821299
111,3,3_10404150,"KMINKOWA",0,821299,13,1,821299
111,3,3_10404152,"KMINKOWA",0,821299,13,1,821299
111,3,3_10404156,"KMINKOWA",0,821299,14,1,821299
111,3,3_10404158,"KMINKOWA",0,821299,14,1,821299
111,3,3_10404162,"KMINKOWA",0,821299,14,1,821299
111,3,3_10404166,"KMINKOWA",0,821299,14,1,821299
111,3,3_10404168,"KMINKOWA",0,821299,14,1,821299
111,3,3_10405625,"KMINKOWA",0,821299,24,1,821299
111,3,3_10405911,"KMINKOWA",0,821299,2,1,821299
111,3,3_10405915,"KMINKOWA",0,821299,2,1,821299
111,3,3_10405919,"KMINKOWA",0,821299,2,1,821299
111,3,3_10405928,"KMINKOWA",0,821299,3,1,821299
111,3,3_10405932,"KMINKOWA",0,821299,3,1,821299
111,3,3_10405939,"KMINKOWA",0,821299,4,1,821299
111,3,3_10405943,"KMINKOWA",0,821299,4,1,821299
111,3,3_10405952,"KMINKOWA",0,821299,5,1,821299
111,3,3_10405971,"KMINKOWA",0,821299,6,1,821299
111,3,3_10405975,"KMINKOWA",0,821299,6,1,821299
111,3,3_10405977,"KMINKOWA",0,821299,6,1,821299
111,3,3_10405991,"KMINKOWA",0,821299,8,1,821299
111,3,3_10405995,"KMINKOWA",0,821299,8,1,821299
111,3,3_10406016,"KMINKOWA",0,821299,15,1,821299
111,3,3_10404097,"OSIEDLE SOBIESKIEGO",1,821405,10,1,821405
111,3,3_10404101,"OSIEDLE SOBIESKIEGO",1,821405,10,1,821405
111,3,3_10404110,"OSIEDLE SOBIESKIEGO",1,821405,11,1,821405
111,3,3_10404114,"OSIEDLE SOBIESKIEGO",1,821405,11,1,821405
111,3,3_10404127,"OSIEDLE SOBIESKIEGO",1,821405,12,1,821405
111,3,3_10404131,"OSIEDLE SOBIESKIEGO",1,821405,12,1,821405
111,3,3_10404135,"OSIEDLE SOBIESKIEGO",1,821405,12,1,821405
111,3,3_10404141,"OSIEDLE SOBIESKIEGO",1,821405,13,1,821405
111,3,3_10404145,"OSIEDLE SOBIESKIEGO",1,821405,13,1,821405
111,3,3_10404159,"OSIEDLE SOBIESKIEGO",1,821405,14,1,821405
111,3,3_10404163,"OSIEDLE SOBIESKIEGO",1,821405,14,1,821405
111,3,3_10405912,"OSIEDLE SOBIESKIEGO",1,821405,2,1,821405
111,3,3_10405916,"OSIEDLE SOBIESKIEGO",1,821405,2,1,821405
111,3,3_10405920,"OSIEDLE SOBIESKIEGO",1,821405,2,1,821405
111,3,3_10405929,"OSIEDLE SOBIESKIEGO",1,821405,3,1,821405
111,3,3_10405933,"OSIEDLE SOBIESKIEGO",1,821405,3,1,821405
111,3,3_10405940,"OSIEDLE SOBIESKIEGO",1,821405,4,1,821405
111,3,3_10405944,"OSIEDLE SOBIESKIEGO",1,821405,4,1,821405
111,3,3_10405953,"OSIEDLE SOBIESKIEGO",1,821405,5,1,821405
111,3,3_10405972,"OSIEDLE SOBIESKIEGO",1,821405,6,1,821405
111,3,3_10405992,"OSIEDLE SOBIESKIEGO",1,821405,8,1,821405
111,3,3_10405996,"OSIEDLE SOBIESKIEGO",1,821405,8,1,821405
111,3,3_10406017,"OSIEDLE SOBIESKIEGO",1,821405,15,1,821405
111,3,3_10405626,"PL. GRUNWALDZKI",1,821406,24,1,821406
111,3,3_10404137,"OSIEDLE SOBIESKIEGO",1,821408,13,1,821408
111,4,4_10406955,"Zajezdnia Obornicka",1,819043,10,1,819043
111,4,4_10407001,"Zajezdnia Obornicka",1,819043,13,1,819043
111,4,4_10407017,"Zajezdnia Obornicka",1,819043,14,1,819043
111,4,4_10408774,"Zajezdnia Obornicka",1,819043,6,1,819043
111,4,4_10407002,"KMINKOWA",0,819044,14,1,819044
111,4,4_10408426,"KMINKOWA",0,819044,24,1,819044
111,4,4_10408437,"KMINKOWA",0,819044,21,1,819044
111,4,4_10408746,"KMINKOWA",0,819044,5,1,819044
111,4,4_10408810,"KMINKOWA",0,819044,15,1,819044
111,4,4_10406953,"OSIEDLE SOBIESKIEGO",1,821298,10,1,821298
111,4,4_10406966,"OSIEDLE SOBIESKIEGO",1,821298,11,1,821298
111,4,4_10406973,"OSIEDLE SOBIESKIEGO",1,821298,12,1,821298
111,4,4_10406987,"OSIEDLE SOBIESKIEGO",1,821298,13,1,821298
111,4,4_10406997,"OSIEDLE SOBIESKIEGO",1,821298,13,1,821298
111,4,4_10406999,"OSIEDLE SOBIESKIEGO",1,821298,13,1,821298
111,4,4_10407003,"OSIEDLE SOBIESKIEGO",1,821298,14,1,821298
111,4,4_10407005,"OSIEDLE SOBIESKIEGO",1,821298,14,1,821298
111,4,4_10407015,"OSIEDLE SOBIESKIEGO",1,821298,14,1,821298
111,4,4_10408427,"OSIEDLE SOBIESKIEGO",1,821298,24,1,821298
111,4,4_10408438,"OSIEDLE SOBIESKIEGO",1,821298,21,1,821298
111,4,4_10408747,"OSIEDLE SOBIESKIEGO",1,821298,5,1,821298
111,4,4_10408772,"OSIEDLE SOBIESKIEGO",1,821298,6,1,821298
111,4,4_10408811,"OSIEDLE SOBIESKIEGO",1,821298,15,1,821298
111,4,4_10406944,"KMINKOWA",0,821299,10,1,821299
111,4,4_10406948,"KMINKOWA",0,821299,10,1,821299
111,4,4_10406952,"KMINKOWA",0,821299,10,1,821299
111,4,4_10406954,"KMINKOWA",0,821299,10,1,821299
111,4,4_10406957,"KMINKOWA",0,821299,11,1,821299
111,4,4_10406961,"KMINKOWA",0,821299,11,1,821299
111,4,4_10406965,"KMINKOWA",0,821299,11,1,821299
111,4,4_10406967,"KMINKOWA",0,821299,11,1,821299
111,4,4_10406972,"KMINKOWA",0,821299,12,1,821299
111,4,4_10406974,"KMINKOWA",0,821299,12,1,821299
111,4,4_10406978,"KMINKOWA",0,821299,12,1,821299
111,4,4_10406982,"KMINKOWA",0,821299,12,1,821299
111,4,4_10406986,"KMINKOWA",0,821299,13,1,821299
111,4,4_10406988,"KMINKOWA",0,821299,13,1,821299
111,4,4_10406992,"KMINKOWA",0,821299,13,1,821299
111,4,4_10406996,"KMINKOWA",0,821299,13,1,821299
111,4,4_10406998,"KMINKOWA",0,821299,13,1,821299
111,4,4_10407000,"KMINKOWA",0,821299,13,1,821299
111,4,4_10407004,"KMINKOWA",0,821299,14,1,821299
111,4,4_10407006,"KMINKOWA",0,821299,14,1,821299
111,4,4_10407010,"KMINKOWA",0,821299,14,1,821299
111,4,4_10407014,"KMINKOWA",0,821299,14,1,821299
111,4,4_10407016,"KMINKOWA",0,821299,14,1,821299
111,4,4_10408428,"KMINKOWA",0,821299,24,1,821299
111,4,4_10408707,"KMINKOWA",0,821299,2,1,821299
111,4,4_10408711,"KMINKOWA",0,821299,2,1,821299
111,4,4_10408715,"KMINKOWA",0,821299,2,1,821299
111,4,4_10408724,"KMINKOWA",0,821299,3,1,821299
111,4,4_10408728,"KMINKOWA",0,821299,3,1,821299
111,4,4_10408735,"KMINKOWA",0,821299,4,1,821299
111,4,4_10408739,"KMINKOWA",0,821299,4,1,821299
111,4,4_10408748,"KMINKOWA",0,821299,5,1,821299
111,4,4_10408767,"KMINKOWA",0,821299,6,1,821299
111,4,4_10408771,"KMINKOWA",0,821299,6,1,821299
111,4,4_10408773,"KMINKOWA",0,821299,6,1,821299
111,4,4_10408787,"KMINKOWA",0,821299,8,1,821299
111,4,4_10408791,"KMINKOWA",0,821299,8,1,821299
111,4,4_10408812,"KMINKOWA",0,821299,15,1,821299
111,4,4_10406945,"OSIEDLE SOBIESKIEGO",1,821405,10,1,821405
111,4,4_10406949,"OSIEDLE SOBIESKIEGO",1,821405,10,1,821405
111,4,4_10406958,"OSIEDLE SOBIESKIEGO",1,821405,11,1,821405
111,4,4_10406962,"OSIEDLE SOBIESKIEGO",1,821405,11,1,821405
111,4,4_10406975,"OSIEDLE SOBIESKIEGO",1,821405,12,1,821405
111,4,4_10406979,"OSIEDLE SOBIESKIEGO",1,821405,12,1,821405
111,4,4_10406983,"OSIEDLE SOBIESKIEGO",1,821405,12,1,821405
111,4,4_10406989,"OSIEDLE SOBIESKIEGO",1,821405,13,1,821405
111,4,4_10406993,"OSIEDLE SOBIESKIEGO",1,821405,13,1,821405
111,4,4_10407007,"OSIEDLE SOBIESKIEGO",1,821405,14,1,821405
111,4,4_10407011,"OSIEDLE SOBIESKIEGO",1,821405,14,1,821405
111,4,4_10408708,"OSIEDLE SOBIESKIEGO",1,821405,2,1,821405
111,4,4_10408712,"OSIEDLE SOBIESKIEGO",1,821405,2,1,821405
111,4,4_10408716,"OSIEDLE SOBIESKIEGO",1,821405,2,1,821405
111,4,4_10408725,"OSIEDLE SOBIESKIEGO",1,821405,3,1,821405
111,4,4_10408729,"OSIEDLE SOBIESKIEGO",1,821405,3,1,821405
111,4,4_10408736,"OSIEDLE SOBIESKIEGO",1,821405,4,1,821405
111,4,4_10408740,"OSIEDLE SOBIESKIEGO",1,821405,4,1,821405
111,4,4_10408749,"OSIEDLE SOBIESKIEGO",1,821405,5,1,821405
111,4,4_10408768,"OSIEDLE SOBIESKIEGO",1,821405,6,1,821405
111,4,4_10408788,"OSIEDLE SOBIESKIEGO",1,821405,8,1,821405
111,4,4_10408792,"OSIEDLE SOBIESKIEGO",1,821405,8,1,821405
111,4,4_10408813,"OSIEDLE SOBIESKIEGO",1,821405,15,1,821405
111,4,4_10408429,"PL. GRUNWALDZKI",1,821406,24,1,821406
111,4,4_10406985,"OSIEDLE SOBIESKIEGO",1,821408,13,1,821408
112,3,3_9879674,"DWORZEC GŁÓWNY",0,816433,1,2,816433
112,3,3_9879680,"DWORZEC GŁÓWNY",0,816433,1,2,816433
112,3,3_9879686,"DWORZEC GŁÓWNY",0,816433,1,2,816433
112,3,3_9879694,"DWORZEC GŁÓWNY",0,816433,2,2,816433
112,3,3_9879700,"DWORZEC GŁÓWNY",0,816433,2,2,816433
112,3,3_9879706,"DWORZEC GŁÓWNY",0,816433,2,2,816433
112,3,3_9879719,"DWORZEC GŁÓWNY",0,816433,3,2,816433
112,3,3_9879725,"DWORZEC GŁÓWNY",0,816433,3,2,816433
112,3,3_9879731,"DWORZEC GŁÓWNY",0,816433,3,2,816433
112,3,3_9879735,"DWORZEC GŁÓWNY",0,816433,3,2,816433
112,3,3_9879736,"DWORZEC GŁÓWNY",0,816433,4,2,816433
112,3,3_9879742,"DWORZEC GŁÓWNY",0,816433,4,2,816433
112,3,3_9879748,"DWORZEC GŁÓWNY",0,816433,4,2,816433
112,3,3_9879754,"DWORZEC GŁÓWNY",0,816433,4,2,816433
112,3,3_9879756,"DWORZEC GŁÓWNY",0,816433,5,2,816433
112,3,3_9879762,"DWORZEC GŁÓWNY",0,816433,5,2,816433
112,3,3_9879768,"DWORZEC GŁÓWNY",0,816433,5,2,816433
112,3,3_9879774,"DWORZEC GŁÓWNY",0,816433,5,2,816433
112,3,3_9879675,"KRZYKI",1,816436,1,2,816436
112,3,3_9879681,"KRZYKI",1,816436,1,2,816436
112,3,3_9879687,"KRZYKI",1,816436,1,2,816436
112,3,3_9879689,"KRZYKI",1,816436,1,2,816436
112,3,3_9879691,"KRZYKI",1,816436,2,2,816436
112,3,3_9879695,"KRZYKI",1,816436,2,2,816436
112,3,3_9879701,"KRZYKI",1,816436,2,2,816436
112,3,3_9879707,"KRZYKI",1,816436,2,2,816436
112,3,3_9879709,"KRZYKI",1,816436,2,2,816436
112,3,3_9879720,"KRZYKI",1,816436,3,2,816436
112,3,3_9879726,"KRZYKI",1,816436,3,2,816436
112,3,3_9879737,"KRZYKI",1,816436,4,2,816436
112,3,3_9879743,"KRZYKI",1,816436,4,2,816436
112,3,3_9879749,"KRZYKI",1,816436,4,2,816436
112,3,3_9879757,"KRZYKI",1,816436,5,2,816436
112,3,3_9879763,"KRZYKI",1,816436,5,2,816436
112,3,3_9879769,"KRZYKI",1,816436,5,2,816436
112,3,3_9879734,"KRZYKI",1,817541,3,2,817541
112,4,4_9879781,"DWORZEC GŁÓWNY",0,816433,1,2,816433
112,4,4_9879787,"DWORZEC GŁÓWNY",0,816433,1,2,816433
112,4,4_9879793,"DWORZEC GŁÓWNY",0,816433,1,2,816433
112,4,4_9879801,"DWORZEC GŁÓWNY",0,816433,2,2,816433
112,4,4_9879807,"DWORZEC GŁÓWNY",0,816433,2,2,816433
112,4,4_9879813,"DWORZEC GŁÓWNY",0,816433,2,2,816433
112,4,4_9879826,"DWORZEC GŁÓWNY",0,816433,3,2,816433
112,4,4_9879832,"DWORZEC GŁÓWNY",0,816433,3,2,816433
112,4,4_9879838,"DWORZEC GŁÓWNY",0,816433,3,2,816433
112,4,4_9879842,"DWORZEC GŁÓWNY",0,816433,3,2,816433
112,4,4_9879843,"DWORZEC GŁÓWNY",0,816433,4,2,816433
112,4,4_9879849,"DWORZEC GŁÓWNY",0,816433,4,2,816433
112,4,4_9879855,"DWORZEC GŁÓWNY",0,816433,4,2,816433
112,4,4_9879861,"DWORZEC GŁÓWNY",0,816433,4,2,816433
112,4,4_9879863,"DWORZEC GŁÓWNY",0,816433,5,2,816433
112,4,4_9879869,"DWORZEC GŁÓWNY",0,816433,5,2,816433
112,4,4_9879875,"DWORZEC GŁÓWNY",0,816433,5,2,816433
112,4,4_9879881,"DWORZEC GŁÓWNY",0,816433,5,2,816433
112,4,4_9879782,"KRZYKI",1,816436,1,2,816436
112,4,4_9879788,"KRZYKI",1,816436,1,2,816436
112,4,4_9879794,"KRZYKI",1,816436,1,2,816436
112,4,4_9879796,"KRZYKI",1,816436,1,2,816436
112,4,4_9879798,"KRZYKI",1,816436,2,2,816436
112,4,4_9879802,"KRZYKI",1,816436,2,2,816436
112,4,4_9879808,"KRZYKI",1,816436,2,2,816436
112,4,4_9879814,"KRZYKI",1,816436,2,2,816436
112,4,4_9879816,"KRZYKI",1,816436,2,2,816436
112,4,4_9879827,"KRZYKI",1,816436,3,2,816436
112,4,4_9879833,"KRZYKI",1,816436,3,2,816436
112,4,4_9879844,"KRZYKI",1,816436,4,2,816436
112,4,4_9879850,"KRZYKI",1,816436,4,2,816436
112,4,4_9879856,"KRZYKI",1,816436,4,2,816436
112,4,4_9879864,"KRZYKI",1,816436,5,2,816436
112,4,4_9879870,"KRZYKI",1,816436,5,2,816436
112,4,4_9879876,"KRZYKI",1,816436,5,2,816436
112,4,4_9879841,"KRZYKI",1,817541,3,2,817541
113,3,3_9879669,"KRZYKI",1,816434,1,2,816434
113,3,3_9879671,"KRZYKI",1,816434,1,2,816434
113,3,3_9879677,"KRZYKI",1,816434,1,2,816434
113,3,3_9879683,"KRZYKI",1,816434,1,2,816434
113,3,3_9879697,"KRZYKI",1,816434,2,2,816434
113,3,3_9879703,"KRZYKI",1,816434,2,2,816434
113,3,3_9879711,"KRZYKI",1,816434,2,2,816434
113,3,3_9879714,"KRZYKI",1,816434,3,2,816434
113,3,3_9879716,"KRZYKI",1,816434,3,2,816434
113,3,3_9879722,"KRZYKI",1,816434,3,2,816434
113,3,3_9879728,"KRZYKI",1,816434,3,2,816434
113,3,3_9879732,"KRZYKI",1,816434,3,2,816434
113,3,3_9879739,"KRZYKI",1,816434,4,2,816434
113,3,3_9879745,"KRZYKI",1,816434,4,2,816434
113,3,3_9879751,"KRZYKI",1,816434,4,2,816434
113,3,3_9879759,"KRZYKI",1,816434,5,2,816434
113,3,3_9879765,"KRZYKI",1,816434,5,2,816434
113,3,3_9879771,"KRZYKI",1,816434,5,2,816434
113,3,3_9879670,"DWORZEC GŁÓWNY",0,816435,1,2,816435
113,3,3_9879672,"DWORZEC GŁÓWNY",0,816435,1,2,816435
113,3,3_9879676,"DWORZEC GŁÓWNY",0,816435,1,2,816435
113,3,3_9879678,"DWORZEC GŁÓWNY",0,816435,1,2,816435
113,3,3_9879682,"DWORZEC GŁÓWNY",0,816435,1,2,816435
113,3,3_9879684,"DWORZEC GŁÓWNY",0,816435,1,2,816435
113,3,3_9879688,"DWORZEC GŁÓWNY",0,816435,1,2,816435
113,3,3_9879690,"DWORZEC GŁÓWNY",0,816435,1,2,816435
113,3,3_9879692,"DWORZEC GŁÓWNY",0,816435,2,2,816435
113,3,3_9879696,"DWORZEC GŁÓWNY",0,816435,2,2,816435
